Date,SPY,QQQ,IWM,TLT
2015-01-01,80.22268014824199,120.2885572344263,161.86120143422843,199.40390107345544
2015-01-02,79.63238997688177,120.97399457811287,162.08930706510654,198.56177143007292
2015-01-05,80.12356356334301,120.50665397676856,162.5933666836445,198.85961623953762
2015-01-06,80.73370766286729,119.74824773891379,164.1003563794112,200.22758091630547
2015-01-07,79.58963969508514,118.02426955155711,165.23088336869324,200.09820481593437
2015-01-08,78.84757579723227,118.96039378847102,166.06100310410199,200.59112885149864
2015-01-09,78.96140126920793,119.041489703663,165.6908777094207,201.4948604377881
2015-01-12,78.81038383351306,119.29302050486126,164.52406156268546,202.64476460539726
2015-01-13,78.83790809492986,118.65438726499733,165.09735341665987,201.37897656373616
2015-01-14,78.36847429384224,119.82615306490511,164.56410512867294,202.1901776743627
2015-01-15,78.92875003389693,120.75062272331034,165.70157334992132,202.25928365666874
2015-01-16,79.4319985965588,120.70651497244222,166.07180809660036,201.43772288940545
2015-01-19,79.50950924844172,120.2671749720473,165.24369085599474,200.50396402465475
2015-01-20,80.22811068442664,120.00998505750317,165.68361433525598,200.25521363812751
2015-01-21,80.5504897489433,119.35395165537717,166.68000776326696,198.85148485468787
2015-01-22,80.06707650547442,119.44426055584644,167.0098344673687,196.76422018690235
2015-01-23,80.32881706030898,118.95527582894142,166.13022254982087,196.9528403686725
2015-01-26,79.7866457064007,119.5493707088039,166.56571154368595,198.20370322231622
2015-01-27,80.35648465215077,119.2912114332985,167.12190151848802,197.93698294561747
2015-01-28,80.36442314504457,119.0385690494326,168.27329991909983,199.14219778258527
2015-01-29,80.2904225048362,120.49685418559149,169.301716973314,198.63557529847634
2015-01-30,79.91624824568966,119.90422245242549,168.25010117807662,197.24050942774053
2015-02-02,80.6966387876569,118.55731367727074,167.7246577238881,195.0767464091494
2015-02-03,80.64082065858271,118.95203987011011,168.60140422126707,193.96325321737385
2015-02-04,80.41842507854533,117.16330508699507,166.55724279729765,196.19924468982296
2015-02-05,80.2428473636575,117.46293086173074,167.64510405453507,195.9540937657634
2015-02-06,80.60475947319904,118.40363986240277,166.69045758128064,193.3739776529365
2015-02-09,80.86623632804316,118.53224573043376,166.26537251388248,193.46422101022574
2015-02-10,81.15756743139961,118.60643083123439,168.19612117756935,192.99105818580128
2015-02-11,81.46108594442559,116.84696811616755,168.22092786771174,192.39121571770661
2015-02-12,82.83005327200121,117.4036938501274,167.94408407469228,191.5530453057881
2015-02-13,82.61530380747399,117.8213644091949,168.40862112942398,190.42370387808253
2015-02-16,82.33521804216359,116.84703680918932,168.39595120472396,189.98100734952882
2015-02-17,81.86926009326633,118.61506104417106,167.70752707019182,187.48193429428423
2015-02-18,82.29053895042043,117.58792263934612,168.1312993833899,185.9530646615243
2015-02-19,83.03536171539963,116.16918793316994,170.97768552510192,185.57896113715563
2015-02-20,83.00338503255017,114.65331131283047,172.27977075736442,186.74309215395363
2015-02-23,82.51718667392554,114.7395489350881,172.9607873997512,187.47908952575264
2015-02-24,82.04355733749276,115.09690090313234,173.40756880694778,190.21284421558684
2015-02-25,82.48731326892508,115.54538483826784,174.56730197243866,192.05138807863668
2015-02-26,82.99158082894724,115.31514238115633,175.50419318505305,189.45898415570494
2015-02-27,83.3727250134214,114.67259394587327,174.48199288439483,190.30462245357484
2015-03-02,82.99385987312469,115.46960275752681,175.2633083611107,191.80972316215593
2015-03-03,83.17923960783652,114.7525147276933,175.44388786701487,192.22946618020632
2015-03-04,83.29229476129312,113.77101485854435,177.84721562015915,189.6430226379741
2015-03-05,83.4698397417482,115.04648833718954,177.67644620700722,189.21105133099476
2015-03-06,84.06152227197246,115.2650389390544,179.47959573817985,188.13315947153413
2015-03-09,84.24383173417499,115.74069898169957,178.0314629992764,188.748731249496
