Date,SPY,QQQ,IWM,TLT
2015-01-01,78.39924733025194,121.37321114527623,163.5039949513305,202.25797639122393
2015-01-02,81.32366379506081,120.26135127727333,160.0307678924111,199.0252481705493
2015-01-05,79.47922630102046,120.55911982582693,160.45057489350805,199.30960419711812
2015-01-06,79.45608668419587,118.98334688992063,161.40400255408062,200.07685552038527
2015-01-07,80.83410001950111,117.75606863645397,161.10088121569532,197.28006551515253
2015-01-08,80.55332178355958,119.70061754302745,162.28658860323605,192.18583460421772
2015-01-09,78.82558141395778,116.95786803140726,160.34971636351696,192.3916288308879
2015-01-12,80.86160232011171,116.46350145733919,162.22912027196065,192.444134505338
2015-01-13,82.66391561602381,118.36571470385263,161.89802288996916,194.0963429465667
2015-01-14,79.638574069574,118.65764948334355,163.5255171505168,194.0561589564928
2015-01-15,77.5141734268459,118.40873466549097,164.1510626949413,195.4316513196786
2015-01-16,77.38430871944642,118.35984181401157,167.2648805109042,194.87488917531738
2015-01-19,78.20287571305934,119.07551410624994,168.92164143794582,193.4671682572224
2015-01-20,79.33437321141724,118.11060879482659,167.2586829391439,191.15932657294883
2015-01-21,79.99310423461297,118.6467562780218,167.90068929448395,191.89353975759255
2015-01-22,78.05856671265452,119.57567822169182,167.02503507277763,195.89208403250962
2015-01-23,75.73385558939682,122.27571402407322,164.2551508619512,197.29325070313328
2015-01-26,73.46364528175116,121.56349783212757,162.91829776646722,199.13251578768492
2015-01-27,75.00460671470591,122.95511448806901,160.9258215764427,199.55365742748467
2015-01-28,74.3657620641633,123.45063826021895,160.20066443938072,204.12858077077817
2015-01-29,74.56439977792591,121.19020353760816,158.74232314967526,205.60312777585995
2015-01-30,73.73945874083377,124.0679567494332,157.87893410800385,206.8088822705903
2015-02-02,75.54464527823419,121.88333016560914,162.4498458116591,205.53568219864584
2015-02-03,76.45329232280459,122.87852635473523,164.9946515235229,203.6160853597255
2015-02-04,73.98590559268548,119.69285152534366,168.85095189252795,196.6796624971499
2015-02-05,75.83660367144155,120.2631398005226,167.46897909327336,195.26671871994992
2015-02-06,75.38610145387887,118.21857243764957,166.17427467629778,193.7229645153428
2015-02-09,74.32510301314316,116.38440328243362,164.958639209447,194.28713403296769
2015-02-10,74.52147809773443,118.84923726945802,164.32818893654428,192.5765511283395
2015-02-11,72.49999324996467,120.36950165641584,167.25325624222148,193.05011688230016
2015-02-12,75.62595244604982,121.48457087120411,164.46518307710016,191.16666457695337
2015-02-13,75.29139788897679,122.9851861854598,163.32512845848527,193.2716181620961
2015-02-16,74.81399216898953,123.7667843629557,164.87318917420245,196.61929624301797
2015-02-17,73.46907617932571,120.56149578986759,166.16962184680835,195.76041513535446
2015-02-18,76.40520831050377,128.0905211913078,166.38268573387617,198.57312109690528
2015-02-19,76.79951259326113,131.13670829800094,170.93458491954743,198.58948904314863
2015-02-20,77.0782824042816,130.18659332495403,168.4221563483414,203.7200916183767
2015-02-23,78.36868912624801,129.42323332030293,166.45980948417574,205.11225294378346
2015-02-24,76.50651126865984,129.21854824320707,168.41207318626684,201.27515842196897
2015-02-25,75.59651317188037,128.98871598047742,168.70774194718047,201.67502298760067
2015-02-26,77.77826405181985,126.31087036571398,162.11299961794836,199.67505867024983
2015-02-27,78.26035941804294,124.83871801645591,164.68756726057725,201.40712292715952
2015-03-02,77.52850115054574,123.69518253524218,159.94949703828732,202.14346085125152
2015-03-03,77.46148985340045,123.84278608439483,155.46772335702389,202.67366200471034
2015-03-04,77.47059406757461,122.84339325683895,155.76239313814472,201.9981543132043
2015-03-05,76.69220150070421,120.88334486920576,159.46572764655113,204.63601382668583
2015-03-06,75.44226807964644,123.97432243515078,159.11469502873007,208.81799776262213
2015-03-09,76.53645142213406,121.62528527726167,157.92515071632957,210.30711145373908
2015-03-10,76.5626603047075,122.13484205529532,156.09720527856715,210.991635179581
2015-03-11,75.92792340009598,120.06257854554832,155.17789089813894,206.98506135199435
2015-03-12,77.42567223565727,119.84988436685738,155.88835949698105,206.38790326948828
2015-03-13,76.81530653423789,121.25743561246382,156.35846528190868,209.06869465508257
2015-03-16,75.87801135079708,121.55057880829004,155.38725719433882,211.13286445557722
2015-03-17,76.0491134033069,120.18992277535463,153.26946602737652,212.88700669990007
2015-03-18,76.47688675337095,119.15356973536254,156.20178340408472,208.4272524886242
2015-03-19,77.77428630566203,119.582151296217,157.08060749908935,208.3460686856183
2015-03-20,76.41889092955772,121.0649909606685,154.94581942893436,209.0912214445736
2015-03-23,75.1210440467727,119.18825750695443,154.66094348750497,214.60523904263033
2015-03-24,74.77324754076011,121.31005613378827,153.91864958411836,208.87166539971685
2015-03-25,76.00824112859655,120.90130240265916,156.16114983347163,202.41340889732112
2015-03-26,77.13365732752833,120.34133702954698,157.2502589566408,206.90230474154833
2015-03-27,77.0405061555888,121.78658044550353,155.80078494164843,204.08479216633523
2015-03-30,76.85784592279548,127.01666012134099,156.13052361364626,204.38323171163623
2015-03-31,78.12466506904599,130.28623940538102,155.19458030916175,198.92309415180014
2015-04-01,76.92669476956179,130.96625394483038,155.89889295793063,202.8469622182965
2015-04-02,77.11602820016503,132.19002174638717,153.54648880604915,200.3742604080577
2015-04-03,78.81887937590577,129.96586812461297,153.70942607646646,205.21073113401673
2015-04-06,80.8321085054556,134.19086501526212,152.89919430574514,207.00405077750253
2015-04-07,82.09375370573588,136.60486454921465,150.6152742693259,209.33683831994733
2015-04-08,83.46525276423021,137.98700750369053,149.58071784358438,205.5381615757524
2015-04-09,83.29052166962116,136.24502562427162,151.7290185160119,210.16593636916383
2015-04-10,80.73317502770406,135.30084040297788,150.17972147747142,209.30870477958064
2015-04-13,80.30116878225057,135.97306976013795,151.50718491585715,214.83553864348008
2015-04-14,82.97475091334756,137.69695754432684,150.32606726609907,217.2575058682258
2015-04-15,85.9632674983744,138.2754611675658,152.5975654315653,215.0796933437492
2015-04-16,87.09204853264913,138.42811752236634,154.3336569364799,213.683208155517
2015-04-17,87.10494254988608,138.7901501612816,155.7104018291491,210.61615804285157
2015-04-20,89.31560029284894,138.9524283640657,156.84547820939795,211.70088293623522
2015-04-21,89.77900472544685,141.47685644823792,154.4656536251791,210.5834754501443
2015-04-22,89.93657509467204,139.33167352403504,152.5245096369411,210.4257670527312
2015-04-23,91.35349130394789,136.38912401539332,156.45282493951945,206.83965289571603
2015-04-24,90.55099277025305,136.45383109571998,158.1342532521153,204.72025526002548
2015-04-27,90.88326795283875,137.62244471649345,156.52141630543483,207.62665384515245
2015-04-28,90.16116856375466,136.73841104691715,160.5861295546076,205.2019698682399
2015-04-29,89.43228765515389,136.22646512447005,158.82280070528677,206.04168010249523
2015-04-30,89.86789220284491,136.49489740529478,161.75845323025428,203.59455643488843
2015-05-01,90.37039342900718,138.3976940462592,164.5677194315096,206.87010895727198
2015-05-04,90.54085560514932,137.79333816825758,165.16736488397365,210.4569355454602
2015-05-05,89.58296938950565,137.74200800322112,162.59672020481764,210.7462660512918
2015-05-06,90.81051546926908,136.57738726971064,161.42770669084865,208.03366876559232
2015-05-07,91.30700298793646,137.0221602099402,162.71905886727964,206.1896327362522
2015-05-08,92.29851525307697,135.86756574905056,163.36716677532945,206.1793963930202
2015-05-11,92.26234014756146,133.94025896739137,164.86978445952022,206.14168877422424
2015-05-12,91.61127053307182,133.1336913550381,163.2715423483962,205.1966509051093
2015-05-13,92.13442322087886,132.96652054784963,160.74103389034633,206.26546371707192
2015-05-14,94.47406968068928,133.77079381949977,159.80178214660302,207.86910669626118
2015-05-15,93.75896513768211,135.60816978701675,163.08400400859574,205.3085580897302
2015-05-18,94.02394549438931,135.04149156513273,159.42840627103791,204.2671826102395
2015-05-19,92.3005419849163,136.0381109071515,162.3266370692726,206.10425165983412
2015-05-20,89.79904365919579,135.69131755912773,162.3425739472167,204.05724513423658
2015-05-21,88.64176038708239,134.6638804136185,162.9970628807916,206.67959219541115
2015-05-22,88.31654352876623,135.05488613078518,169.79681623303844,204.61543324904596
2015-05-25,86.28187550430204,139.25441862182083,163.85296701392386,209.23325749717736
2015-05-26,90.53882776813325,135.0072420802695,161.54927679673216,210.56892396569225
2015-05-27,89.70713105166081,136.24103991387037,164.76945562231552,216.67942179237954
2015-05-28,90.9331023911333,140.51786649065417,163.15291426956182,218.0401823574464
2015-05-29,90.26389077745267,140.6639237911889,160.99539599938467,227.37180238719571
2015-06-01,91.74379702719075,142.8183231903164,164.71751397454875,222.91323217879997
2015-06-02,92.4793060866943,141.99558657265064,164.52075282282362,217.36448033798737
2015-06-03,93.27520770122194,143.94577185202309,164.4836252768925,212.80424589540638
2015-06-04,93.38378313020077,145.14920254086607,160.4842939658401,213.40167136643922
2015-06-05,93.10187913945016,143.64422012675496,165.45764539539502,214.53701315537901
2015-06-08,94.92211396639671,142.07811823571657,166.76245576048177,214.63097555413327
2015-06-09,93.83141204946006,143.17730068757632,168.62678120030904,211.16681821835945
2015-06-10,93.4443018319425,142.25497692844385,167.8839029438728,208.8932433777835
2015-06-11,93.29164861823416,142.17146916002048,170.20878647848963,213.6462334825436
2015-06-12,90.14065504066495,142.59997639229553,172.96564500087706,217.93498418134942
2015-06-15,91.98336102346559,142.9694534883781,171.7454067732274,218.877546057367
2015-06-16,91.97128773325818,145.4040693900056,169.02725442011769,219.33678442471242
2015-06-17,93.12273562753484,146.12240715100117,175.23496381602857,219.93980681924484
2015-06-18,93.8596466438743,144.3842246378351,178.10922333867416,219.9811423504796
2015-06-19,94.57622617980688,142.7965349573041,179.82606477774252,224.06966855594698
2015-06-22,94.13299726226651,140.37472368684408,183.07376320115677,226.20892521507383
2015-06-23,94.42068922000895,137.71645472058898,182.58611113169002,225.0421098948078
2015-06-24,93.21597081271472,138.66041575596594,184.3624351626772,225.2135350741748
2015-06-25,94.94509234654652,141.4030936027165,183.41513128870542,222.76638731317914
2015-06-26,94.01691868245788,145.8315362004242,184.8119015572843,220.338695433496
2015-06-29,93.7360925363357,147.54608559094888,184.81999986437253,220.0547603588143
2015-06-30,91.78098592820156,146.05962303098116,186.26646749590424,223.34467669828217
2015-07-01,91.46619084665123,145.06758313862863,183.32678923090157,228.1556300140194
2015-07-02,92.75374121112311,141.7669282007666,184.21681790184746,223.563521499932
2015-07-03,94.37353809585365,144.50268470793804,181.43759228074785,228.41889366501238
2015-07-06,93.87555557589764,141.98785771993235,180.1504989512008,230.5109187625717
2015-07-07,95.04549746068793,141.196579410751,178.45129477427736,231.8311252698651
2015-07-08,94.66605700830168,144.8752637566046,177.50746083861833,234.15953321342602
2015-07-09,96.67526125379638,147.03548977793247,176.60810895732155,234.89901581064
2015-07-10,98.21763887558252,147.53475663215912,179.11531381291923,241.46463061350465
2015-07-13,99.80708549604698,149.19142616853946,180.84302320955751,241.39078736204593
2015-07-14,100.12166873788794,151.75525401245315,182.83235706608318,245.27869744879513
2015-07-15,99.76933840355527,156.7257430456561,178.65254262450011,238.2724291692159
2015-07-16,97.09712497188079,158.58435177757116,177.08909318896005,238.7159543708019
2015-07-17,92.9883368448739,155.8088151520197,176.69795492234357,240.72233210486482
2015-07-20,95.44264600952228,158.17322710576622,179.37284224107862,232.0991159059506
2015-07-21,93.23305869762477,154.37873829137698,179.03681676000366,233.0546605831598
2015-07-22,93.3984650887275,153.6027967339698,179.02188119165675,232.3599817401496
2015-07-23,95.84220476566394,154.9518139531677,180.69065988983405,230.3999157297032
2015-07-24,96.60270887853079,152.88966544949298,185.48588189217634,224.34903642494072
2015-07-27,95.08786902933575,152.5207929302353,185.58146848209606,229.1774227757261
2015-07-28,95.6625620607877,154.17789552125868,185.88689481138874,229.09357925493782
2015-07-29,96.78231210332868,153.97986889206746,186.69591034718715,230.4871207808932
2015-07-30,95.75003841396261,152.7148728455048,183.98723018248052,230.60623454773878
2015-07-31,95.41388363603505,154.44074387539706,182.70392524236863,226.84865532031068
2015-08-03,95.95311015755598,154.4477203790061,182.06171121664022,227.24018102206358
2015-08-04,95.0137419390705,157.81730491409994,182.5005049747008,227.09883764639002
2015-08-05,94.92103820577873,159.37939638076418,181.43063246106672,227.7689422309978
2015-08-06,95.70993427476023,159.008605457497,181.7299503128655,229.65550274899832
2015-08-07,95.41828581940443,165.61109260223125,176.65991215781767,224.76308332885654
2015-08-10,95.95659732427319,165.77541808699087,174.65050477987538,221.95699443681124
2015-08-11,97.52895440716019,162.27897604736947,172.56594517629202,223.3631680823567
2015-08-12,97.66825619860835,166.0863312615855,174.70063748316497,225.02927917511755
2015-08-13,98.27046135905469,165.84210508558994,169.9481783501606,227.32274695992368
2015-08-14,96.36113367888319,164.1255829986474,170.77572137301198,224.80953676714657
2015-08-17,95.60580570510528,163.59623639380408,171.51320231985648,230.63563640708307
2015-08-18,97.38289519528583,159.77919821888497,177.78215307105125,231.87890525005093
2015-08-19,97.4425393352418,157.69304636953166,177.68734934700115,235.8858901359854
2015-08-20,98.36480256276357,154.1510995109527,171.60541660506087,231.24510809118973
2015-08-21,98.73556029683564,158.65020670667542,171.1840889296672,227.77159713718547
2015-08-24,99.80731286615577,160.45662668100553,173.26363328934167,222.40522221542832
2015-08-25,101.26808054422398,163.0980122897097,175.3640272446488,222.4304334146481
2015-08-26,101.77822491972196,164.20819535484983,180.00906678398107,218.5547341329164
2015-08-27,100.75206044871057,165.43000454165195,182.18696182733723,225.202937316249
2015-08-28,100.59322306358094,161.27312886711724,179.24719548320886,223.49748665033707
2015-08-31,101.02357797178871,159.96278132704828,178.80800074186996,219.87371486861394
2015-09-01,100.12838145390857,159.69677717543448,176.93484556719903,218.357080031679
2015-09-02,100.35779850643148,159.94886119464778,173.75581110814053,221.19826039761418
2015-09-03,99.18713400636746,165.33867756617332,174.32142815347098,216.19873557548044
2015-09-04,98.88807102516735,169.1110086133281,171.9460988681918,217.11927033684506
2015-09-07,97.84422087250773,169.04493173771556,174.60067677690867,217.58461148374127
2015-09-08,97.13433587956357,176.66437107233162,180.71734056491263,216.91078444506024
2015-09-09,96.4370632696914,180.2768210684261,173.01607804326508,220.49475005796037
2015-09-10,95.5535357634746,175.6978626318935,168.69762651603125,217.60703838809974
2015-09-11,95.48971961376331,178.3194542355149,167.91864613956915,214.65515454817304
2015-09-14,93.2857086150886,177.02995686051852,169.37280558915037,216.58284764121498
2015-09-15,92.16751964877604,176.22811774543032,167.57877531080155,217.90439970087152
2015-09-16,93.22731509069347,175.2523623234303,165.8128605982437,224.70867572400854
2015-09-17,93.75892602891743,177.61574896947258,167.28826978507612,229.35971112963134
2015-09-18,93.60184454044119,179.52782833666203,166.30766504640692,225.28433471774107
2015-09-21,90.07558375549932,180.25909468169658,162.8880992921813,222.58287039392485
2015-09-22,91.57302851246541,180.59700496732987,159.72431667195838,221.6098293422793
2015-09-23,91.61987560210517,181.6167015021101,157.2296705589086,221.9164720731972
2015-09-24,92.778407627171,181.6504426920542,161.95252425324034,222.88289245275968
2015-09-25,93.20370425115381,181.92552579154147,158.4046082235219,229.27877782808042
2015-09-28,92.69180131356191,184.03047546339585,156.52090481291668,227.03854642125518
2015-09-29,92.09522507580256,181.81048795237305,157.2852526675528,223.2848172588797
2015-09-30,92.05749788198744,178.75706687960934,155.1489651815219,220.14841908221285
2015-10-01,91.93233701249076,177.71521950510416,156.3609790139662,218.08563202276497
2015-10-02,93.29086281193727,184.98993050686138,156.54075623368533,217.67364296589184
2015-10-05,92.94115438231701,185.9921851006841,161.49715943934385,219.25400132632106
2015-10-06,91.3700887042149,186.8273876035905,161.67595878232052,220.976692730389
2015-10-07,92.73717385159297,188.9834310419181,158.6226982629553,222.86844970400207
2015-10-08,93.08842518197112,184.38812335267897,154.15464941654758,225.81860994927976
2015-10-09,93.81217930674566,183.2666298972329,153.75215556634748,228.76001559135938
2015-10-12,96.42804251016369,183.61365744248752,151.44934435514318,230.18117323130343
2015-10-13,95.61336687238457,181.71857346373423,152.41569908085933,229.59459176726273
2015-10-14,96.01349844311176,180.42663511781507,152.02377270691963,236.32917033147191
2015-10-15,98.66839864999945,185.76091266639278,155.42151722308265,235.05079449474437
2015-10-16,97.62429919569017,187.74373631855048,156.52044413978044,233.03969370382478
2015-10-19,96.682165952313,189.98039679193394,155.9315428404207,232.4139524570622
2015-10-20,99.05324101977524,185.9178106897757,154.12862200185498,230.54147336489774
2015-10-21,98.41407870260339,185.61232026027932,156.427901791089,231.3167837701299
2015-10-22,98.51097064494773,186.81771502144792,156.06814612258725,233.92456241252873
2015-10-23,99.37978102678436,192.40397326754848,157.62825426355266,233.09201112895934
2015-10-26,97.10706692012555,196.8285198098943,155.79841768717333,236.18699577393838
2015-10-27,101.59576848938217,203.25313270670708,156.9360553333215,235.27418879947578
2015-10-28,100.4780820225595,206.35872581615712,158.16343381740327,234.67342311799928
2015-10-29,100.19979848461178,209.8267405359651,157.75160961730356,232.2797529171424
2015-10-30,98.41676125473636,201.19735068960708,157.26922459537107,233.1523284181594
2015-11-02,98.33524541652143,204.4596338813747,158.95359678704384,235.5195516853024
2015-11-03,96.73838058715887,211.45068881046302,158.5383131110919,232.70948059841677
2015-11-04,98.7446544003841,208.45403356091114,158.65097917644073,235.66419431765354
2015-11-05,102.15560012153,217.46967256592652,156.09204674501876,236.0151978825013
2015-11-06,101.2327471442546,217.1462999618035,159.375486709055,239.6871898795482
2015-11-09,102.0991421416907,222.29174972010858,155.72464157829307,237.36541038275226
2015-11-10,100.57611354659852,223.708578417016,157.11841586444473,240.6700674636295
2015-11-11,100.98016145838518,222.57555238650045,164.29584224841676,239.12866323576844
2015-11-12,105.61765489431608,222.1861713223003,162.28877855243852,234.43796960845464
2015-11-13,105.06746137225682,222.2156952513234,161.91063536884548,236.21627574392667
2015-11-16,102.53564969329716,221.3897292704052,161.29740291527182,235.59238009611747
2015-11-17,102.21317082366073,225.51917412980458,156.97356260625142,234.36026807030413
2015-11-18,102.17758809398381,229.7477891130515,154.72373560189567,235.28991071966522
2015-11-19,102.85810619261991,228.72496852824858,147.44005914634806,232.9319586075219
2015-11-20,104.22037216563466,227.2420725194418,148.95589108025115,231.6120670313901
2015-11-23,103.19823894841605,231.70931730586076,149.6309004671373,233.82476514267927
2015-11-24,103.33085186350516,230.80575968153522,149.20923635840586,239.90230489404004
2015-11-25,102.29950621984376,231.20066243764848,149.5196181784256,236.14232200666908
2015-11-26,103.1656915714937,231.94521369522198,148.24384517592264,235.1419141154765
2015-11-27,104.5768109155249,230.7967690155459,147.6182197358,240.1388707935572
2015-11-30,104.45643524060274,234.50650343849222,147.60678732068388,237.83140449564996
2015-12-01,101.82684137073991,230.74118400804934,149.19242551988822,238.57310324133837
2015-12-02,101.93190999927161,230.206867489207,152.9205750621014,241.25204938222694
2015-12-03,100.31989537509445,234.29443301224745,144.16671637315685,241.28053342211666
2015-12-04,99.15051594276596,239.65844588146885,142.3604791780382,239.5949978622908
2015-12-07,98.29174811803284,244.0840652198133,145.34643091380957,240.46513758074087
2015-12-08,97.90338295509272,250.0852857737237,149.57340081348295,235.34436217495013
2015-12-09,98.38681369339028,247.03212636130706,150.49578037442052,232.7689549512579
2015-12-10,95.88319855673782,251.04200585507914,145.87114220665984,228.07849900708362
2015-12-11,95.65344032712837,246.34403114226382,144.60276786331528,230.61495340709982
2015-12-14,93.91218751899525,242.27167175502106,147.18733790939288,233.9947892110703
2015-12-15,95.45843015793348,239.43013860280388,148.2147732017452,232.40437567389063
2015-12-16,96.05752947986703,238.3060053590753,147.693875869556,235.11453226852495
2015-12-17,94.52404995324866,237.822180725581,147.0403696794665,236.59596822825512
2015-12-18,93.54322852924544,236.55842545120626,144.5351770062706,236.3394637770406
2015-12-21,92.98972551319967,235.19504757831643,145.80866831680925,236.02926808238655
2015-12-22,94.62045874782582,238.4849172115009,145.58761799730584,237.20523149857337
2015-12-23,96.24905274112673,231.00838075352584,146.90516385569455,234.6812344465754
