Date,Close
2015-01-01,160.92648931893007
2015-01-02,160.89065964089946
2015-01-05,160.80420693560717
2015-01-06,161.49917522537137
2015-01-07,161.11864052829247
2015-01-08,158.94617168131592
2015-01-09,158.5673233370573
2015-01-12,159.074323279068
2015-01-13,158.4973535386585
2015-01-14,160.0323070061883
2015-01-15,160.04679631497325
2015-01-16,159.69558861894583
2015-01-19,158.89373846969684
2015-01-20,158.75652761511586
2015-01-21,159.40143598198662
2015-01-22,158.6744642140669
2015-01-23,157.84716836894074
2015-01-26,157.86609382596987
2015-01-27,157.09106348410833
2015-01-28,157.04800651837482
2015-01-29,158.31005054563485
2015-01-30,157.13050725613215
2015-02-02,155.58188502840682
2015-02-03,157.4620620695162
2015-02-04,159.18196573159298
2015-02-05,159.04481066692284
2015-02-06,159.21016214382036
2015-02-09,161.24030437993457
2015-02-10,160.57250726356384
2015-02-11,160.62679173473865
2015-02-12,160.9516650597087
2015-02-13,161.08572100071726
2015-02-16,162.29592391612303
2015-02-17,161.27019726717856
2015-02-18,161.00591721293364
2015-02-19,160.84542900408465
2015-02-20,159.4056602757294
2015-02-23,158.44284355822967
2015-02-24,160.1313911580807
2015-02-25,159.7807436861392
2015-02-26,160.14686414232617
2015-02-27,161.08602123517173
2015-03-02,161.37312667337852
2015-03-03,161.35110438552329
2015-03-04,160.61328587193717
2015-03-05,160.28144399501224
2015-03-06,161.01689668166586
2015-03-09,161.2624271497166
2015-03-10,161.17584737644256
2015-03-11,160.09341022924258
2015-03-12,161.4162803309169
2015-03-13,162.39753489227115
2015-03-16,162.7947002604904
2015-03-17,162.4462017660121
2015-03-18,161.71753250094775
2015-03-19,161.13087787674993
2015-03-20,163.17732123427473
2015-03-23,163.82114721238696
2015-03-24,165.20161639467915
2015-03-25,166.07244218847651
2015-03-26,165.4501142891922
2015-03-27,163.02487010642196
2015-03-30,161.10921437235092
2015-03-31,160.03946308543988
2015-04-01,159.82902864463975
2015-04-02,159.79481077526253
2015-04-03,160.06203289563564
2015-04-06,158.80561537090344
2015-04-07,157.93648441311908
2015-04-08,159.78230892879202
2015-04-09,160.728830166259
2015-04-10,162.06893343610164
2015-04-13,163.01646131422007
2015-04-14,165.23156216134734
2015-04-15,163.62552720348282
2015-04-16,165.37527164929566
2015-04-17,166.3968105383917
2015-04-20,166.23762132666718
2015-04-21,164.84140816724323
2015-04-22,165.1997901250107
2015-04-23,162.8182078960633
2015-04-24,163.8219304712764
2015-04-27,163.68301520379728
2015-04-28,163.45741321681018
2015-04-29,164.4395661528458
2015-04-30,164.0067800400352
2015-05-01,162.74987155453766
2015-05-04,164.30272450338222
2015-05-05,164.40489681823072
2015-05-06,164.4744908254052
2015-05-07,164.73135425390555
2015-05-08,164.75536407704365
2015-05-11,166.37560798834673
2015-05-12,167.48136520887073
2015-05-13,167.73384263381524
2015-05-14,166.97445644591963
2015-05-15,166.62489312182967
2015-05-18,167.77516037145563
2015-05-19,167.52379745866523
2015-05-20,168.80667861819038
2015-05-21,169.53548119589226
2015-05-22,168.61044801676468
2015-05-25,167.53070180031077
2015-05-26,169.70291428041722
2015-05-27,169.97955321504904
2015-05-28,171.8968386884612
2015-05-29,172.02147375949326
2015-06-01,171.84096727961335
2015-06-02,171.70161589188098
2015-06-03,170.88654969715165
2015-06-04,169.853851672293
2015-06-05,169.95714812294864
2015-06-08,169.9469818476064
2015-06-09,168.54616892414995
2015-06-10,169.25170535202977
2015-06-11,167.79874522422332
2015-06-12,167.85839579637997
2015-06-15,167.94466231718303
2015-06-16,166.89686885470644
2015-06-17,166.9156837392433
2015-06-18,166.0560956585203
2015-06-19,166.14139561877442
2015-06-22,166.07280451660512
2015-06-23,166.64554374274402
2015-06-24,166.19041524029257
2015-06-25,167.87056723030472
2015-06-26,167.38820137395493
2015-06-29,168.75891657810377
