Date,SPY,QQQ,IWM,TLT
2015-01-01,81.8378991728318,121.49644700290789,162.23186008901143,203.94997336559965
2015-01-02,81.2717208538226,121.0737311365508,161.80776656087738,203.64688139147313
2015-01-05,81.36236921798184,121.11419657193726,163.34749777023723,204.26196775304217
2015-01-06,80.98165674507143,120.00260413897675,162.4514030634552,203.50944035628228
2015-01-07,80.29011897552527,118.91414143034943,160.45196523311725,200.74491675513445
2015-01-08,81.39377164406115,120.14773770766182,162.6735153321807,203.30312186170033
2015-01-09,82.18871389972206,120.99464213037704,164.4824210279134,205.8614601893169
2015-01-12,82.52359940954841,121.02520765231552,164.75310334533253,206.28822952396058
2015-01-13,81.66937743590742,120.22540811063233,164.11734258695185,203.89816379798873
2015-01-14,81.43035091371992,119.75809091834553,164.14169394926188,202.74316058009987
2015-01-15,82.3581210652688,120.84911849509703,165.23106570603883,203.58718378092922
2015-01-16,83.09000032594713,121.07138758798173,166.4999832102375,204.1234883672984
2015-01-19,83.65581277135767,121.17726816771028,167.8245826756783,204.89949230051153
2015-01-20,84.19996091874751,121.88480805761489,168.55347631016036,206.14642203484325
2015-01-21,85.41581087486847,123.92373527684802,170.68212511872755,208.42939904293723
2015-01-22,86.14213991421967,125.09684041305987,172.27095316747102,210.26522062709634
2015-01-23,84.77547489294597,123.006930990065,169.38632236709668,206.33147167036415
2015-01-26,83.34172025568151,120.5338473524242,166.08296822565353,202.31541651180223
2015-01-27,83.31949922778357,119.99163904276473,165.80927092122124,202.235674020223
2015-01-28,82.48344596879032,118.30388696147729,163.08602161666124,198.80305256214092
2015-01-29,83.49337011152835,120.14617816826312,165.41453228487913,201.4866701072236
2015-01-30,82.78380604127942,119.34733136738333,163.47507539676454,199.68814530795723
2015-02-02,82.82091551700422,119.00567473179505,163.01665267035665,199.33508231520455
2015-02-03,82.86810052865562,119.63605223938335,163.43730241506086,199.74538816551765
2015-02-04,82.43859876420085,118.83510813297147,162.37115350463094,198.43507375891747
2015-02-05,83.18983426707298,119.91651604820484,163.471890981523,199.71848348814873
2015-02-06,83.78632682566958,121.37894956950058,165.0116939940007,200.7598492654401
2015-02-09,83.23976251550191,120.83637230417176,163.89329533939804,199.2329639265779
2015-02-10,84.06038956987605,121.93757832472784,165.71808017362247,200.8443829344903
2015-02-11,83.16492090428187,120.20171902980147,162.8009468608663,197.50150735635705
2015-02-12,83.68626423971921,121.05019767325443,163.42862729132892,198.88405068210736
2015-02-13,83.44827951747627,120.29836333500783,162.84615029455475,197.6613554740685
2015-02-16,84.8179465637777,122.64089644722695,165.1472126977568,201.22679571720158
2015-02-17,85.90099944407494,124.13400168308205,167.3118261083427,204.14928122202664
2015-02-18,86.2321394108266,124.7039758040224,168.24993538941672,204.73646784128763
2015-02-19,86.14286359403368,124.56370414855472,168.27738884906847,205.29664810501248
2015-02-20,86.73959289416658,124.92399308313523,169.71455412976843,206.50861368071907
2015-02-23,85.66530520797,123.24768486409029,167.8504496738148,203.5344178649795
2015-02-24,83.43889066123205,120.13403975997208,163.01534038555684,197.73371895093058
2015-02-25,82.5542044863272,119.08209265860044,161.13205884905406,195.8025167818824
2015-02-26,82.57359316635942,118.50893756694116,160.23868798094517,194.84584436081843
2015-02-27,82.34456650482458,118.4510604991806,160.38630547442733,194.93162930863107
2015-03-02,82.54308242064005,118.5163599235863,160.03600053652522,194.35362573830628
2015-03-03,82.39292828448406,117.89779033838052,160.26837035424626,194.521348816538
2015-03-04,83.09291652703453,119.02249108193418,161.91076305431713,196.1348471340208
2015-03-05,84.12849298494028,121.37088530918072,164.3444661856399,199.77945536176085
2015-03-06,82.60727066369022,118.6665297280319,160.79751838412028,195.3450748449866
2015-03-09,81.39037018525832,117.56144268633899,159.6734461298782,194.19733314104428
2015-03-10,81.63528692059856,118.63119801200561,159.57860587629523,194.68735475354427
2015-03-11,81.43514438181994,118.70835255982051,159.58591660470242,194.82741106817875
2015-03-12,81.69096623826685,118.77800974666062,160.45805666373303,195.52686209070234
2015-03-13,82.50296886713058,120.0809324050529,161.49722217171833,196.73044301280953
2015-03-16,83.22892897627179,121.00746587927544,162.29943654623295,198.4641017878514
2015-03-17,83.91754278775431,121.86747235391525,163.70205835490344,199.60171465344425
2015-03-18,84.4634105234747,123.0270083027404,165.0076151785521,200.4387779095843
2015-03-19,85.38612979466362,125.30258272139919,166.8519419621323,202.75272361620347
2015-03-20,85.32407094818862,125.49752340159458,166.32768731761084,202.524802013445
2015-03-23,85.51986245142231,126.19642529670904,166.86994372835377,202.81209677086377
2015-03-24,84.54141575276569,125.497709749283,164.80764140843493,201.158647580814
2015-03-25,83.37518508492771,123.883970321745,163.06201346396978,199.8134356904027
2015-03-26,81.54843458394453,121.42826527040907,160.20686844456029,195.77090975668665
2015-03-27,82.91316771339119,123.41635210560672,163.15382984864573,199.1539121273572
2015-03-30,80.84558771625792,120.4603358506477,160.24726446293886,193.6885160263198
2015-03-31,82.10762682889455,122.22485986264566,162.4676187964131,196.29345796614373
2015-04-01,80.01973296470324,119.52514227850698,159.01162700295802,191.80200837184228
2015-04-02,79.79841270796507,119.18596862336302,159.35576375507304,190.97175545733216
2015-04-03,79.50238822605215,119.21263727175088,158.99773254767126,191.46957851025903
2015-04-06,79.40427860574455,119.16029956235442,159.83121755832698,191.51898239813485
2015-04-07,80.42292136145653,121.4156612215751,162.85099358039508,194.39097691338438
2015-04-08,81.43357637927562,123.25495241392208,165.56089241904613,197.01302984763262
2015-04-09,81.34315062695356,122.9799611866546,165.12896148871192,196.18697212774012
2015-04-10,81.39625934089753,123.71837008491632,166.48614504045835,196.89505659922833
2015-04-13,82.62508807372483,124.92739545041508,169.1183807479984,199.6596509658093
2015-04-14,83.41286150085902,126.06530462894865,170.43393803625614,201.82136090910038
2015-04-15,83.3361290414904,125.87797155081034,169.91706009892937,200.97109019176472
2015-04-16,83.14858227488078,125.5983209335699,169.63679471393826,200.5941869021236
2015-04-17,82.82331737789461,125.43844975990358,169.49293423897367,200.12869280309275
2015-04-20,81.16242228025241,122.50186847510858,166.01067281954784,196.53590381735563
2015-04-21,79.9450724659083,120.29974045441882,162.9384440677027,193.32607206062386
2015-04-22,80.48466451232795,121.13775625141398,163.30925060311077,194.05702009983216
2015-04-23,80.86885746822658,121.83892126823122,164.46324529700604,196.20608276046335
2015-04-24,81.10806644802489,122.39033484974394,165.52330221508655,197.6763421490173
2015-04-27,82.16289388787298,123.8003332580548,167.4483531758059,199.3655258048155
2015-04-28,82.75313887128812,124.32733697722476,168.19406908561888,200.61980839934463
2015-04-29,81.8545473038417,122.83875476477671,165.8163828967366,198.56514598927893
2015-04-30,80.91637612153238,121.31219987016156,164.5195192466614,197.09158406269188
2015-05-01,81.47224310728092,121.82710755240483,165.64027294084113,198.77968027091964
2015-05-04,82.03304124264828,122.50154952664772,166.18211780281686,200.51652818109483
2015-05-05,80.62848275268082,120.3148012804549,163.44991098853666,198.24194801977524
2015-05-06,81.73416548371839,122.01561279257211,165.58842028424925,201.18521476405655
