Date,SPY,QQQ,IWM,TLT
2015-01-01,79.38661777516279,120.33933277384907,161.55525652592252,198.69324844681614
2015-01-02,79.2239780591444,121.79740021773397,161.8173680124941,198.69850966269485
2015-01-05,79.69556758089092,121.00049563777586,161.47657179756536,199.48882131824595
2015-01-06,78.86387443117457,121.16755486749791,163.5511695311671,198.3444850348422
2015-01-07,78.32038612342366,121.77891800737736,163.84927496365924,196.89183748042268
2015-01-08,78.4352362324657,121.16071368538371,163.3778230615147,197.65238883948524
2015-01-09,78.67654476206648,119.9533302203858,163.42775607341287,197.09552265597753
2015-01-12,77.94797389886718,120.64645397140823,162.92947863962374,198.23432558027616
2015-01-13,77.95908283228951,120.87392267026735,163.56085174535687,197.84756287933365
2015-01-14,78.58319823229463,120.54538476427962,164.44315554307659,197.82875306270932
2015-01-15,79.56045827094536,121.33978944919942,165.25975796278874,198.80984208533354
2015-01-16,79.54913822633523,121.34234371552297,166.18497500145443,197.1255551837467
2015-01-19,79.3026196029072,120.36302106411291,166.95462703159623,199.38111763083012
2015-01-20,79.58141371957056,120.45747182035699,166.46093569142596,199.78105169085904
2015-01-21,79.46095559447765,120.5647254426047,167.35553170875156,198.2563194139846
2015-01-22,78.34124118230847,121.70296107505058,167.78289981721792,196.70272344706308
2015-01-23,78.52738159461255,120.8054010087284,169.27256110045892,198.40620054700534
2015-01-26,78.12123601090265,119.60922936081862,168.65517363287452,198.83170138601156
2015-01-27,77.98461160921424,119.08489883906044,169.31684279970295,197.07351231330543
2015-01-28,78.81399854003242,119.02019129306105,170.71044009145726,196.70632679212792
2015-01-29,79.39738141506352,118.8486517704126,170.6153413541308,198.6973791024497
2015-01-30,80.07580299218813,118.40850605041666,170.90801337870752,197.69528277294344
2015-02-02,79.51387910076156,119.16901671314245,170.11882394843929,196.91365873932392
2015-02-03,79.91173498253123,118.8795516935061,170.05566837040465,195.61041329276514
2015-02-04,79.5518969976135,117.76207357249422,172.2914899759123,197.02511342009373
2015-02-05,78.89075599150678,120.2037400833087,173.43336130920332,197.67481861983524
2015-02-06,78.57493683746559,120.16484612203797,173.1443155770669,199.57436976884588
