Date,Close
2015-01-01,79.61670250530048
2015-01-02,79.05326325770957
2015-01-05,79.14470398951838
2015-01-06,78.86552431754721
2015-01-07,78.25854389650512
2015-01-08,78.31575895887228
2015-01-09,78.69084732641826
2015-01-12,79.02825555431114
2015-01-13,79.0854990351535
2015-01-14,79.33785697452662
2015-01-15,79.05436717796509
2015-01-16,78.88012020495945
2015-01-19,79.33444979598022
2015-01-20,79.34675288084588
2015-01-21,79.54821001878685
2015-01-22,79.65794715634686
2015-01-23,79.83093532012359
2015-01-26,79.87618515635042
2015-01-27,80.11453977052035
2015-01-28,80.29834502865117
2015-01-29,80.87559648563968
2015-01-30,81.28756262937618
2015-02-02,82.00934452526967
2015-02-03,82.02017588609709
2015-02-04,82.50330841838986
2015-02-05,82.42692707713704
2015-02-06,82.92321551322887
2015-02-09,82.41693662428915
2015-02-10,82.58209751726541
2015-02-11,82.22117415732498
2015-02-12,82.00953901393078
2015-02-13,81.75334067412692
2015-02-16,81.7069393726921
2015-02-17,81.94065876255526
2015-02-18,82.10928787317553
2015-02-19,82.23696905921632
2015-02-20,82.53232011531276
2015-02-23,82.30479962897357
2015-02-24,82.3865955251702
2015-02-25,82.73199174238198
2015-02-26,82.0917096411969
2015-02-27,82.33091583024154
2015-03-02,81.96136689423133
2015-03-03,81.91603297713084
2015-03-04,81.93873723277409
2015-03-05,81.60385334341758
2015-03-06,82.22289167806895
2015-03-09,82.04041281841565
2015-03-10,82.03634297733748
2015-03-11,82.12719748448478
2015-03-12,82.50357687870944
2015-03-13,82.81945449291594
2015-03-16,82.77875559962442
2015-03-17,82.49551667605971
2015-03-18,82.60701384167137
2015-03-19,83.29236777423675
2015-03-20,83.15241556494672
2015-03-23,83.61524432410452
2015-03-24,83.43032317974524
2015-03-25,83.37451835563947
2015-03-26,83.89671034113606
2015-03-27,83.64692855357896
2015-03-30,83.83385592278886
2015-03-31,83.85745847804034
2015-04-01,84.08260732258029
2015-04-02,83.77842257104771
2015-04-03,83.78665114578838
2015-04-06,83.52828354760555
2015-04-07,83.4850397268745
2015-04-08,83.48083565342398
2015-04-09,83.27107148974804
2015-04-10,83.62884866434403
2015-04-13,83.47645910637475
2015-04-14,83.62596677786946
2015-04-15,83.09305318133411
2015-04-16,83.33033669908944
2015-04-17,83.76659155413776
2015-04-20,83.53682537516497
2015-04-21,83.55100354935834
2015-04-22,83.64189196871538
2015-04-23,83.3200659135981
2015-04-24,83.14367689500968
2015-04-27,82.72098099846252
2015-04-28,82.3996724860335
2015-04-29,81.80387406580118
2015-04-30,81.83752051625342
2015-05-01,82.12349417852128
2015-05-04,82.27997846256875
2015-05-05,82.3109090621823
2015-05-06,82.04228462384465
2015-05-07,82.82042487411327
2015-05-08,83.07815880004416
2015-05-11,83.17124401251039
2015-05-12,83.27338765017356
2015-05-13,83.00579880555809
2015-05-14,82.6381291966518
2015-05-15,82.82595260490412
2015-05-18,83.29646201530475
2015-05-19,83.45210452813996
2015-05-20,83.35368800834988
2015-05-21,82.97704570716822
2015-05-22,83.565976992697
2015-05-25,83.89547660066037
2015-05-26,83.89976730877814
2015-05-27,83.89660895725804
2015-05-28,83.59088237189532
2015-05-29,82.76875509919584
2015-06-01,82.53097608619417
2015-06-02,82.12384991129152
2015-06-03,81.34055634899431
2015-06-04,81.43615992893874
2015-06-05,81.59858639919955
2015-06-08,81.24917510531495
2015-06-09,81.00497334745081
2015-06-10,80.88772743882888
2015-06-11,80.78073644876109
2015-06-12,80.85282775656185
2015-06-15,81.31068749780137
2015-06-16,81.19783557664081
2015-06-17,80.97348027106347
2015-06-18,81.19988905107373
2015-06-19,81.42570966687734
2015-06-22,81.01870374934204
2015-06-23,80.55757158334843
2015-06-24,80.71984294562199
2015-06-25,80.48441406904591
2015-06-26,80.57972010380404
2015-06-29,80.66869090710404
2015-06-30,80.8560494238421
2015-07-01,81.35073213987843
2015-07-02,81.64318697806692
2015-07-03,82.33691655767885
2015-07-06,82.63045065246963
2015-07-07,82.89435658075932
2015-07-08,83.15701564990485
2015-07-09,82.85492686952362
2015-07-10,82.55732433177846
2015-07-13,82.56490989677211
2015-07-14,82.93546436804394
2015-07-15,83.12882475916759
2015-07-16,83.39555519337439
2015-07-17,82.84190106493988
2015-07-20,82.95013222021987
2015-07-21,82.89247316925012
2015-07-22,82.54917509483975
2015-07-23,82.45923081698282
2015-07-24,82.44425732698423
2015-07-27,82.43628887632872
2015-07-28,82.44058336691018
2015-07-29,82.22410554033218
2015-07-30,82.1876007711486
2015-07-31,82.0780288924816
2015-08-03,82.3191039654998
2015-08-04,82.43057853803201
2015-08-05,82.47798762928618
2015-08-06,82.54488219031258
2015-08-07,82.60972851698116
2015-08-10,82.49334819829734
2015-08-11,82.87858890578731
2015-08-12,82.47427868064541
2015-08-13,82.35582304356011
2015-08-14,82.11608427974276
2015-08-17,81.61855030881141
2015-08-18,81.52164963964206
2015-08-19,81.21156719836
2015-08-20,81.49517112174978
2015-08-21,81.21081120062402
2015-08-24,81.12580672871363
2015-08-25,80.23344802189844
2015-08-26,79.67566198463925
2015-08-27,79.55789570408614
2015-08-28,79.74623802837405
2015-08-31,79.73995976521876
2015-09-01,79.76776441008863
2015-09-02,79.72860357386527
2015-09-03,79.92944094821128
2015-09-04,80.15997499872839
2015-09-07,79.88106223671029
2015-09-08,79.50633773532022
2015-09-09,79.52331933463991
2015-09-10,79.49647916370229
2015-09-11,79.81372913055951
2015-09-14,80.04638629156905
2015-09-15,79.85050887302948
2015-09-16,79.6802395412963
2015-09-17,79.76624590217794
2015-09-18,79.8059376987058
2015-09-21,79.69456150500541
2015-09-22,79.43169436259079
2015-09-23,79.59406152145502
2015-09-24,79.41768759159369
2015-09-25,79.31922710425152
2015-09-28,79.03365097791307
2015-09-29,78.54669953042314
2015-09-30,78.70467244966268
2015-10-01,78.49214720051302
2015-10-02,78.28693122586729
2015-10-05,78.18149528504671
2015-10-06,77.79648093590679
2015-10-07,78.11373751859499
2015-10-08,78.56452426781183
2015-10-09,78.48134903000172
2015-10-12,78.219979068533
2015-10-13,78.10448008281485
2015-10-14,78.56288271845102
2015-10-15,78.79725444285457
2015-10-16,79.07874048837614
2015-10-19,79.21264878067629
2015-10-20,79.4676513599022
2015-10-21,79.68726408381309
2015-10-22,79.79072072781393
2015-10-23,79.86815005919466
2015-10-26,79.94814436724845
2015-10-27,80.18259636994698
2015-10-28,80.02056660998835
2015-10-29,80.00186723298845
2015-10-30,79.56854392578546
2015-11-02,79.5839567819442
2015-11-03,79.22544430604938
2015-11-04,78.94591852028988
2015-11-05,79.2355501928132
2015-11-06,79.31382898385624
2015-11-09,79.96408723793735
2015-11-10,79.78259916537122
2015-11-11,79.63950492774264
2015-11-12,79.60811542852804
2015-11-13,79.33916138098003
2015-11-16,79.50623559027645
2015-11-17,79.08658930340363
2015-11-18,79.2379786568698
2015-11-19,78.94291678756196
2015-11-20,78.51685693560938
2015-11-23,78.46213437092374
2015-11-24,78.73679022522549
2015-11-25,78.84374547355809
2015-11-26,78.61099268080206
2015-11-27,78.2053045751654
2015-11-30,78.57945812635896
2015-12-01,78.35599955444867
2015-12-02,77.97098049868254
2015-12-03,78.04859376065322
2015-12-04,77.99958716703304
2015-12-07,77.96355887365831
2015-12-08,78.12937519363702
2015-12-09,77.61754697054916
2015-12-10,77.78492357603632
2015-12-11,77.24798314893297
2015-12-14,77.18407297793313
2015-12-15,77.05743201990006
2015-12-16,77.24587789754975
2015-12-17,76.93463856077655
2015-12-18,77.53941168800552
2015-12-21,77.57512848690203
2015-12-22,77.33607147360149
2015-12-23,77.87913503796237
2015-12-24,77.88532451412257
2015-12-25,78.12166117640736
2015-12-28,78.27691652484657
2015-12-29,78.40562092973836
2015-12-30,78.78124868491562
2015-12-31,78.73529591249175
2016-01-01,78.64985211339452
2016-01-04,78.22513411647351
2016-01-05,78.60871006744125
2016-01-06,78.56091294440283
2016-01-07,78.34362276953148
2016-01-08,78.16078793367058
2016-01-11,78.1892008722139
2016-01-12,78.60722059203786
2016-01-13,78.57881167157822
2016-01-14,78.10776954892725
2016-01-15,78.73675893409676
2016-01-18,78.72936114546069
2016-01-19,78.93985703505506
2016-01-20,78.371988046705
2016-01-21,78.22004616443549
2016-01-22,78.40376483304331
2016-01-25,78.74832746638293
2016-01-26,79.05774305772304
2016-01-27,79.3228791929656
2016-01-28,79.27684317224896
2016-01-29,79.17354423144306
2016-02-01,78.98934260001421
2016-02-02,78.96565248906862
2016-02-03,78.9934792861085
2016-02-04,79.39566066912624
2016-02-05,79.46705172937534
2016-02-08,79.5466477474945
2016-02-09,79.557712537841
2016-02-10,79.97503033647092
2016-02-11,80.28982885614381
2016-02-12,80.50742435666433
2016-02-15,80.60707718979543
2016-02-16,80.60781303855866
2016-02-17,80.83259549145703
2016-02-18,80.92733198290122
2016-02-19,80.64260898004204
2016-02-22,80.39740746618043
2016-02-23,80.43036274341847
2016-02-24,80.52174785380977
2016-02-25,80.39162918792601
2016-02-26,80.43471557368622
2016-02-29,80.22919974215604
2016-03-01,80.82711309880388
2016-03-02,80.52829416926633
2016-03-03,80.36193271854711
2016-03-04,80.46964458406542
2016-03-07,80.20552506092456
2016-03-08,80.13887498423024
2016-03-09,80.33091277259645
2016-03-10,80.23861551485076
2016-03-11,79.7215056106146
2016-03-14,79.62453625962512
2016-03-15,79.68263913358732
2016-03-16,79.27694616122086
2016-03-17,78.70414169895439
2016-03-18,79.00978977394013
2016-03-21,79.44600220806068
2016-03-22,79.53021482572588
2016-03-23,79.7083020942233
2016-03-24,79.56433692289166
2016-03-25,79.80556364985465
2016-03-28,80.18807534320192
2016-03-29,80.67119904620586
2016-03-30,80.521487359024
2016-03-31,80.93929239882488
2016-04-01,80.94629513889853
2016-04-04,80.88651949599752
2016-04-05,80.42731946356479
2016-04-06,80.72495106201853
2016-04-07,80.14720251131523
2016-04-08,80.2344933413688
2016-04-11,79.97195001912385
2016-04-12,79.73927930231929
2016-04-13,79.659419792219
2016-04-14,79.51465065835887
2016-04-15,79.41066116052092
2016-04-18,79.7155545231723
2016-04-19,79.8047142077339
2016-04-20,79.68371228661856
2016-04-21,79.59194224467633
2016-04-22,79.92208555495795
2016-04-25,79.70368072843684
2016-04-26,79.94923044953597
2016-04-27,79.93753986076119
2016-04-28,79.70528104768303
2016-04-29,79.30902810138548
2016-05-02,79.12774118556867
2016-05-03,80.02429401729921
2016-05-04,79.80291013617381
2016-05-05,79.254192607746
2016-05-06,79.95145196866008
2016-05-09,79.5897379128854
2016-05-10,79.46603037074912
2016-05-11,79.2067824124085
2016-05-12,79.12610783828396
2016-05-13,78.95487705395303
2016-05-16,79.0047915399585
2016-05-17,78.34916270393319
2016-05-18,78.65631652332858
2016-05-19,78.91997118631794
2016-05-20,78.5666495636987
2016-05-23,78.11574912690133
2016-05-24,77.86709649237977
2016-05-25,77.72512627955089
2016-05-26,77.48708540422454
2016-05-27,77.89854521996415
2016-05-30,77.64619785096029
2016-05-31,77.5275383429778
2016-06-01,77.13499900659036
2016-06-02,77.09768867139411
2016-06-03,77.72551712592572
2016-06-06,77.64490419264742
2016-06-07,78.04080548805113
2016-06-08,77.84508258960042
2016-06-09,77.75680415211518
2016-06-10,78.01164712999358
2016-06-13,78.24237382523563
2016-06-14,78.59569675116805
2016-06-15,78.4501082123088
2016-06-16,78.02609227713707
2016-06-17,78.32179295174669
2016-06-20,78.16594343232912
2016-06-21,78.443585718892
2016-06-22,78.15655355930268
2016-06-23,78.15366976395791
2016-06-24,78.50387263821375
2016-06-27,78.38784423004519
2016-06-28,78.51026188898683
2016-06-29,78.44320747666356
2016-06-30,78.46373073694328
2016-07-01,79.0299763003736
2016-07-04,78.71365608675917
2016-07-05,79.06617832459405
2016-07-06,78.8424111358396
2016-07-07,79.17311384851482
2016-07-08,78.91295237232622
2016-07-11,78.48044323159174
2016-07-12,78.24082632061824
2016-07-13,77.72847628735356
2016-07-14,77.5454355908148
2016-07-15,78.38505738975242
2016-07-18,78.18404435126061
2016-07-19,78.27653901478422
2016-07-20,77.93741953509995
2016-07-21,77.54683307920322
2016-07-22,77.55192956605335
2016-07-25,77.5613301618286
2016-07-26,77.68072503039573
2016-07-27,77.53050823455774
2016-07-28,77.94662371862763
2016-07-29,77.18088916049354
2016-08-01,77.47646185670229
2016-08-02,77.37454223213354
2016-08-03,77.03632038611947
2016-08-04,77.52442854391772
2016-08-05,77.88226661942842
2016-08-08,77.89601210419252
2016-08-09,77.66199873990071
2016-08-10,77.57706125314718
2016-08-11,78.11641513502705
2016-08-12,77.76951406963967
2016-08-15,77.67963497550535
2016-08-16,78.21356926306541
2016-08-17,78.33836171935701
2016-08-18,78.285592405138
2016-08-19,78.1819216743982
2016-08-22,78.8206887266379
2016-08-23,78.92067682511322
2016-08-24,78.77525007928053
2016-08-25,78.47990655682729
2016-08-26,78.7153985765613
2016-08-29,78.49740004954099
2016-08-30,78.27259630435955
2016-08-31,78.24472389746245
2016-09-01,78.3508903079127
2016-09-02,78.05378528630857
2016-09-05,78.02637066172736
2016-09-06,78.20866278619862
2016-09-07,78.01093566436691
2016-09-08,77.61309634948591
2016-09-09,77.4718807646404
2016-09-12,77.30033300123048
2016-09-13,76.87390502128544
2016-09-14,76.4157425686911
2016-09-15,76.59699652004062
2016-09-16,76.26645908637948
2016-09-19,76.58306339897375
2016-09-20,76.37050668566143
2016-09-21,75.92994291582372
2016-09-22,76.29414141668
2016-09-23,76.2741904733904
2016-09-26,76.98978937412646
2016-09-27,77.24928452333064
2016-09-28,77.48240985259929
2016-09-29,77.77422870737314
2016-09-30,77.5194329234892
2016-10-03,77.94079788579587
2016-10-04,78.12121878918343
2016-10-05,78.06010279990076
2016-10-06,78.05592195595466
2016-10-07,78.30760246773399
2016-10-10,78.52127779167945
2016-10-11,78.44091833353787
2016-10-12,78.77413174213892
2016-10-13,78.55358845899738
2016-10-14,78.36592890792944
2016-10-17,78.11208460276664
2016-10-18,78.32706635574031
